Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
66530.0;312257.0;82.353;SI
66530.0;312257.0;82.353;SI
66323.0;323907.0;82.353;SI
66315.0;428723.0;70.588;SI
66315.0;428723.0;70.588;SI
66530.0;312257.0;82.353;SI
66530.0;312257.0;82.353;SI
77023.0;170958.0;58.824;SI
77023.0;170958.0;58.824;SI
77023.0;170958.0;58.824;SI
77023.0;170958.0;58.824;SI
86471.0;147973.0;58.824;SI
86471.0;147973.0;58.824;SI
86471.0;147973.0;58.824;SI
85063.0;151542.0;58.824;SI
85063.0;151542.0;58.824;SI
76701.0;176086.0;58.824;SI
66432.0;335695.0;82.353;SI
86689.0;147973.0;58.824;SI
86689.0;147973.0;58.824;SI
67893.0;280775.0;58.824;SI
67946.0;226335.0;70.588;SI
83747.0;155948.0;58.824;SI
80250.0;166438.0;58.824;SI
68234.0;216585.0;70.588;SI
74517.0;178220.0;64.706;SI
72673.0;195641.0;70.588;SI
66774.0;315205.0;82.353;SI
70814.0;211821.0;70.588;SI
79477.0;173376.0;58.824;SI
76899.0;176086.0;58.824;SI
76899.0;176086.0;58.824;SI
71976.0;206296.0;64.706;SI
85158.0;154408.0;58.824;SI
74517.0;178220.0;64.706;SI
66774.0;315205.0;82.353;SI
66608.0;323907.0;82.353;SI
85158.0;154408.0;58.824;SI
72382.0;196899.0;70.588;SI
79992.0;170434.0;58.824;SI
71400.0;211731.0;58.824;SI
66440.0;328507.0;82.353;SI
79503.0;170958.0;58.824;SI
71400.0;211731.0;58.824;SI
72382.0;196899.0;70.588;SI
66440.0;328507.0;82.353;SI
72382.0;196899.0;70.588;SI
72382.0;196899.0;70.588;SI
66440.0;328507.0;82.353;SI
66440.0;328507.0;82.353;SI
66440.0;328507.0;82.353;SI
66440.0;328507.0;82.353;SI
>>>>>>> b48b6849250e90753977de55c98639a9a5f4977e
