Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
1320276.0;321510.0;80.0;SI
1377316.0;674557.0;86.667;SI
1377188.0;679109.0;86.667;SI
1377316.0;674557.0;86.667;SI
1383052.0;673030.0;86.667;SI
1377510.0;673898.0;86.667;SI
1348559.0;696125.0;80.0;SI
1330191.0;350786.0;86.667;SI
1330191.0;350786.0;86.667;SI
1358314.0;736521.0;86.667;SI
1360917.0;734482.0;86.667;SI
1332519.0;810547.0;86.667;SI
1346030.0;696908.0;80.0;SI
1346030.0;696908.0;80.0;SI
1349950.0;752170.0;86.667;SI
1349950.0;752170.0;86.667;SI
1349950.0;752170.0;86.667;SI
1326169.0;306369.0;80.0;SI
1326169.0;306369.0;80.0;SI
1351436.0;742666.0;86.667;SI
1316884.0;344132.0;80.0;SI
1329986.0;1343096.0;100.0;SI
1332926.0;340816.0;86.667;SI
1317189.0;344132.0;80.0;SI
1386688.0;671257.0;86.667;SI
1331343.0;845701.0;86.667;SI
1331082.0;1335578.0;100.0;SI
1317189.0;344132.0;80.0;SI
1386688.0;671257.0;86.667;SI
1334906.0;810547.0;86.667;SI
1346792.0;806791.0;86.667;SI
1327051.0;306579.0;80.0;SI
1379165.0;674557.0;86.667;SI
1323474.0;332832.0;80.0;SI
1331640.0;350786.0;86.667;SI
1348085.0;696929.0;80.0;SI
1373039.0;681986.0;86.667;SI
1334701.0;824113.0;86.667;SI
1352780.0;742666.0;86.667;SI
1350210.0;752170.0;86.667;SI
1384016.0;673030.0;86.667;SI
1347186.0;726788.0;80.0;SI
1361796.0;734482.0;86.667;SI
=======
1839611.0;892170.0;86.667;SI
1818555.0;1343096.0;100.0;SI
1820653.0;950547.0;86.667;SI
1820653.0;950547.0;86.667;SI
1820653.0;950547.0;86.667;SI
1839611.0;892170.0;86.667;SI
1839611.0;892170.0;86.667;SI
1818016.0;1360700.0;100.0;SI
1839611.0;892170.0;86.667;SI
1839611.0;892170.0;86.667;SI
1845605.0;877923.0;86.667;SI
1819548.0;1173378.0;100.0;SI
1839611.0;892170.0;86.667;SI
1959785.0;481474.0;86.667;SI
1855191.0;821986.0;86.667;SI
1850522.0;851234.0;86.667;SI
1839611.0;892170.0;86.667;SI
1961298.0;480816.0;86.667;SI
1820653.0;950547.0;86.667;SI
1943534.0;554132.0;80.0;SI
1853797.0;839070.0;86.667;SI
1855017.0;832386.0;86.667;SI
1845605.0;877923.0;86.667;SI
1870996.0;808959.0;86.667;SI
1835105.0;906908.0;80.0;SI
1948673.0;531510.0;80.0;SI
1864442.0;812667.0;86.667;SI
1837233.0;904876.0;80.0;SI
1959785.0;481474.0;86.667;SI
1839611.0;892170.0;86.667;SI
1957968.0;481575.0;86.667;SI
1847902.0;869817.0;86.667;SI
1860798.0;820879.0;86.667;SI
1822489.0;941211.0;86.667;SI
1839611.0;892170.0;86.667;SI
1835105.0;906908.0;80.0;SI
1839611.0;892170.0;86.667;SI
1955269.0;516369.0;80.0;SI
1840621.0;878890.0;86.667;SI
1944471.0;544820.0;80.0;SI
1819301.0;1343096.0;100.0;SI
1857831.0;821986.0;86.667;SI
1857602.0;831045.0;86.667;SI
1850922.0;864744.0;86.667;SI
1850922.0;864744.0;86.667;SI
1851909.0;858153.0;86.667;SI
1851909.0;858153.0;86.667;SI
1851909.0;858153.0;86.667;SI
1851909.0;858153.0;86.667;SI
1962213.0;480816.0;86.667;SI
1820995.0;970659.0;86.667;SI
1855964.0;845631.0;86.667;SI
1857601.0;834610.0;86.667;SI
1855964.0;845631.0;86.667;SI
1857601.0;834610.0;86.667;SI
1845795.0;877923.0;86.667;SI
1874979.0;809498.0;86.667;SI
1950276.0;531510.0;80.0;SI
1867316.0;814557.0;86.667;SI
1867188.0;819109.0;86.667;SI
1867316.0;814557.0;86.667;SI
1873052.0;813030.0;86.667;SI
1867510.0;813898.0;86.667;SI
1838559.0;906125.0;80.0;SI
1960191.0;490786.0;86.667;SI
1960191.0;490786.0;86.667;SI
1848314.0;876521.0;86.667;SI
1850917.0;874482.0;86.667;SI
1822519.0;950547.0;86.667;SI
1836030.0;906908.0;80.0;SI
1836030.0;906908.0;80.0;SI
1839950.0;892170.0;86.667;SI
1839950.0;892170.0;86.667;SI
1839950.0;892170.0;86.667;SI
1956169.0;516369.0;80.0;SI
1956169.0;516369.0;80.0;SI
1841436.0;882666.0;86.667;SI
1946884.0;554132.0;80.0;SI
1819986.0;1343096.0;100.0;SI
1962926.0;480816.0;86.667;SI
1947189.0;554132.0;80.0;SI
1876688.0;811257.0;86.667;SI
1821343.0;985701.0;86.667;SI
1821082.0;1335578.0;100.0;SI
1947189.0;554132.0;80.0;SI
1876688.0;811257.0;86.667;SI
1824906.0;950547.0;86.667;SI
1836792.0;946791.0;86.667;SI
1957051.0;516579.0;80.0;SI
1869165.0;814557.0;86.667;SI
1953474.0;542832.0;80.0;SI
1961640.0;490786.0;86.667;SI
1838085.0;906929.0;80.0;SI
1863039.0;821986.0;86.667;SI
1824701.0;964113.0;86.667;SI
1842780.0;882666.0;86.667;SI
1840210.0;892170.0;86.667;SI
1874016.0;813030.0;86.667;SI
1837186.0;936788.0;80.0;SI
1851796.0;874482.0;86.667;SI
>>>>>>> b48b6849250e90753977de55c98639a9a5f4977e
