Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
1894165.0;588989.0;85.0;SI
1894165.0;588989.0;85.0;SI
1894165.0;588989.0;85.0;SI
1879158.0;610628.0;90.0;SI
1874647.0;613119.0;85.0;SI
1883896.0;606030.0;85.0;SI
1917579.0;573393.0;90.0;SI
1922177.0;571319.0;90.0;SI
1920456.0;572413.0;90.0;SI
1908339.0;577277.0;85.0;SI
1890968.0;602742.0;90.0;SI
1899040.0;581813.0;85.0;SI
1947513.0;563623.0;90.0;SI
1956639.0;563205.0;90.0;SI
1940279.0;566781.0;90.0;SI
1945092.0;565334.0;90.0;SI
1940279.0;566781.0;90.0;SI
1929543.0;567786.0;90.0;SI
1924289.0;569679.0;90.0;SI
1924289.0;569679.0;90.0;SI
1924435.0;568318.0;90.0;SI
1892895.0;593810.0;90.0;SI
1893882.0;592976.0;90.0;SI
1894409.0;592016.0;85.0;SI
1895670.0;588989.0;85.0;SI
1880639.0;610628.0;90.0;SI
1875803.0;613119.0;85.0;SI
1919053.0;576194.0;85.0;SI
1922273.0;571319.0;90.0;SI
1922273.0;571319.0;90.0;SI
1922273.0;571319.0;90.0;SI
1922273.0;571319.0;90.0;SI
1922273.0;571319.0;90.0;SI
1922273.0;571319.0;90.0;SI
1920704.0;573711.0;90.0;SI
1909151.0;579429.0;85.0;SI
1909129.0;580144.0;90.0;SI
1910250.0;577277.0;85.0;SI
1892802.0;608408.0;85.0;SI
1908400.0;581880.0;85.0;SI
1908400.0;581880.0;85.0;SI
1899537.0;583963.0;90.0;SI
1908158.0;583937.0;85.0;SI
1900168.0;583945.0;85.0;SI
1948828.0;563623.0;90.0;SI
1947569.0;566406.0;90.0;SI
1946971.0;566464.0;90.0;SI
1941517.0;566781.0;90.0;SI
1927612.0;569663.0;90.0;SI
1932363.0;568515.0;90.0;SI
1930026.0;568672.0;90.0;SI
1924455.0;569679.0;90.0;SI
1893691.0;604011.0;85.0;SI
1893923.0;592988.0;85.0;SI
1895044.0;592426.0;90.0;SI
1896111.0;588989.0;85.0;SI
1896111.0;588989.0;85.0;SI
1896111.0;588989.0;85.0;SI
1883585.0;610628.0;90.0;SI
1877448.0;613119.0;85.0;SI
1877448.0;613119.0;85.0;SI
1922347.0;571319.0;90.0;SI
1921895.0;576527.0;85.0;SI
1909380.0;581773.0;85.0;SI
1909380.0;581773.0;85.0;SI
1910028.0;580144.0;90.0;SI
1911003.0;577277.0;85.0;SI
1893610.0;608408.0;85.0;SI
1900379.0;583945.0;85.0;SI
1949115.0;563623.0;90.0;SI
1948962.0;563985.0;90.0;SI
1942607.0;568283.0;90.0;SI
1878663.0;613119.0;85.0;SI
1950447.0;563623.0;90.0;SI
1894333.0;608408.0;85.0;SI
1947221.0;568383.0;90.0;SI
>>>>>>> b48b6849250e90753977de55c98639a9a5f4977e
